78.11,5.910121321678162,0.81786133960047,0.9798728813559322,0.7417218543046358,0.7839101964452759,0.7616279069767442,0.9667063020214031,0.40433001755412523,0.8503861003861004,0.9491701244813278,0.8468941382327209,0.696,0.925,0.56,0.838,0.524,0.813,0.691,0.881,0.915,0.968
82.87,4.7518700659275055,0.7451327433628319,0.9812304483837331,0.6716791979949874,0.7967770814682185,0.7874692874692875,0.948936170212766,0.6160830090791181,0.8614958448753463,0.9512690355329949,0.9282868525896414,0.842,0.941,0.804,0.89,0.641,0.892,0.475,0.933,0.937,0.932
84.19,4.49485370516777,0.7799811142587346,0.9925690021231423,0.7287037037037037,0.8010849909584087,0.7059843885516045,0.9319319319319319,0.7061769616026711,0.8801115241635687,0.925531914893617,0.9590336134453782,0.826,0.935,0.787,0.886,0.814,0.931,0.423,0.947,0.957,0.913
84.61,4.338228344917297,0.827438370846731,0.9946865037194474,0.8123515439429929,0.8432539682539683,0.697577276524645,0.964172813487882,0.5938989513822688,0.9066147859922179,0.941871921182266,0.9229287090558767,0.772,0.936,0.684,0.85,0.835,0.915,0.623,0.932,0.956,0.958
84.19,4.320082306861877,0.8218029350104822,0.9865563598759048,0.6507105459985041,0.801980198019802,0.7720264317180616,0.9852272727272727,0.69901547116737,0.8601083032490975,0.9465346534653465,0.9329388560157791,0.784,0.954,0.87,0.891,0.701,0.867,0.497,0.953,0.956,0.946
85.84,3.9855303168296814,0.7776752767527675,0.9826707441386341,0.8063829787234043,0.8106884057971014,0.7269565217391304,0.96760710553814,0.7069444444444445,0.9015296367112811,0.9525222551928784,0.9404170804369414,0.843,0.964,0.758,0.895,0.836,0.926,0.509,0.943,0.963,0.947
85.63,3.9426169097423553,0.86558516801854,0.98559670781893,0.7786407766990291,0.7714285714285715,0.8006756756756757,0.9525252525252526,0.6167315175097277,0.9083969465648855,0.9502982107355865,0.9563451776649746,0.747,0.958,0.802,0.918,0.711,0.943,0.634,0.952,0.956,0.942
86.11,3.9733540415763855,0.7516891891891891,0.9672619047619048,0.7170124481327801,0.8707753479125249,0.7715430861723447,0.9710743801652892,0.7725694444444444,0.9329268292682927,0.9506903353057199,0.9167455061494797,0.89,0.975,0.864,0.876,0.77,0.94,0.445,0.918,0.964,0.969
86.73,3.7063799798488617,0.8140214216163584,0.9758793969849247,0.82259767687434,0.867195242814668,0.8012889366272825,0.9779411764705882,0.6259259259259259,0.891566265060241,0.9582504970178927,0.9579055441478439,0.836,0.971,0.779,0.875,0.746,0.931,0.676,0.962,0.964,0.933
85.98,3.859553813934326,0.8439490445859873,0.9876416065911432,0.6919468334636435,0.8,0.8457374830852503,0.962474645030426,0.6873563218390805,0.9227005870841487,0.9353905496624879,0.950199203187251,0.795,0.959,0.885,0.92,0.625,0.949,0.598,0.943,0.97,0.954
